gPlusPlaceId,name,price,lat,lon,city,address,Grid,category
113273510436709763246,Dub Jam,,51.510939,-0.124815,London,"20 Bedford St, London WC2E 9HP, United Kingdom",L179,Restaurant
108277841461767015563,Axis,3.0,51.511456,-0.119253,London,"One Aldwych Hotel, 1 Aldwych, London WC2B 4BZ, United Kingdom",L179,Restaurant
104300897644385246994,McDonald's - Dalston,1.0,51.547261,-0.075459,London,"36-42 Kingsland High St, London E8 2JP, United Kingdom",L317,Restaurant
116319542957868940417,The Indian Prince,,51.471092,-0.191379,London,"164 Wandsworth Bridge Rd, London SW6 2UQ, United Kingdom",L0,Restaurant
104415481696199115291,Empire Cinemas Leicester Square,,51.510847,-0.130385,London,"5-6 Leicester Square, London WC2H 7NA, United Kingdom",L178,Cultural
111841945716412495179,Obikà South Kensington,2.0,51.493493,-0.167288,London,"96 Draycott Ave, London SW3 3AD, United Kingdom",L98,Restaurant
110398388964787456954,The House of St Barnabas,,51.514933,-0.131381,London,"1 Greek St, London W1D 4NQ, United Kingdom",L178,Bar
100137964365964089257,Great Dover Street Apartments,,51.497953,-0.090039,London,"Residents Office, 165 Great Dover St, London SE1 4XA, United Kingdom",L126,Education
102251617003977789926,Jasmine Garden,,51.527945,-0.078177,London,"26 Kingsland Rd, London E2 8DA, United Kingdom",L241,Restaurant
108640776309401701176,Valentino Salon,,51.500414,-0.188194,London,"1 Thackeray St, Kensington, London W8 5ET, United Kingdom",L115,Service
115792048084988255964,Tavistock Dental & Facial Care,,51.525066,-0.126729,London,"16 Tavistock Place, Bloomsbury, City of London, Greater London WC1H 9RU, United Kingdom",L236,Health
112288082188855034891,Optical Express Opticians,,51.50979,-0.122769,London,"65-72 The Strand, London WC2N 5LR, United Kingdom",L160,Health
113523483791485711127,Urban Kennels,,51.469409,-0.165594,London,"3 Cranleigh Mews, London SW11 2QL, United Kingdom",L3,Retail
117356548727672969014,Fossil,3.0,51.512528,-0.123618,London,"29 James St, London WC2E 8PA, United Kingdom",L179,Retail
115539917995471056628,Burger King,1.0,51.511006,-0.129415,London,"17-21 Leicester Square, West End, London WC2H 7LE, United Kingdom",L178,Restaurant
117009339176199041453,guglee restaurant,,51.55078,-0.191625,London,"279 W End Ln, London NW6 1QS, United Kingdom",L323,Restaurant
105172855792752620361,Mar I Terra,,51.504355,-0.102671,London,"14 Gambia St, Waterloo, London SE1 0XH, United Kingdom",L143,Restaurant
107382162268618048327,Trafik,,51.527056,-0.080542,London,"331 Old St, London EC1V 9LE, United Kingdom",L241,Bar
103815465166538937785,The Princess Of Wales,2.0,51.540376,-0.154081,London,"22 Chalcot Rd, London NW1 8LL, United Kingdom",L290,Restaurant
106753944816352829096,Pho,,51.514551,-0.134898,London,"163-165 Wardour St, London W1F 8WL, United Kingdom",L178,Restaurant
116399856481619952674,London Theatre,,51.513412,-0.11971,London,"Drury Lane, London WC2B 5PW, United Kingdom",L179,Bar
113372734292126401738,Hotel Lily,,51.486575,-0.19781,London,"23-33 Lillie Rd, London SW6 1UG, United Kingdom",L76,Accommodation
105134776832107692062,The Draft House Tower Bridge,,51.502903,-0.076938,London,"206-208 Tower Bridge Rd, London SE1 2UP, United Kingdom",L146,Bar
105696120508336784356,Arsenal Museum,,51.556664,-0.106122,London,"75 Drayton Park, London N5 1BU, United Kingdom",L352,Cultural
116761214657032874556,Premier Model Management,,51.515906,-0.121375,London,"40-42 Parker St, London WC2B 5PQ, United Kingdom",L198,Other
102871159861248024084,Manh,,51.543135,-0.055488,London,"257D Mare St, London E8 3NS, United Kingdom",L301,Service
110353722909789913407,Cigars Unlimited,,51.478964,-0.193194,London,"129 Moore Park Rd, London SW6 2PX, United Kingdom",L38,Retail
117349751123821605157,Library Bar,,51.50248,-0.152506,London,"The Lanesborough, a St Regis Hotel, London SW1X 7TA, United Kingdom",L138,Bar
111481837779032782170,Excellent Carpet Cleaning,,51.525086,-0.10353,London,"Enfield, Greater London, United Kingdom",L238,Service
118234782362485834151,Nando's,2.0,51.514107,-0.131755,London,"10 Frith St, Soho, London W1D 3JF, United Kingdom",L178,Restaurant
112694479705357267783,Lina Stores Ltd,2.0,51.512324,-0.134201,London,"18 Brewer St, London W1F 0SH, United Kingdom",L178,Cafe
113063177621731516332,You Me Sushi,,51.525019,-0.116832,London,"London WC1X 8EW, United Kingdom",L237,Restaurant
109942553802660098289,London City Locksmiths,,51.524296,-0.074501,London,"Greater London, London, United Kingdom",L222,Other
100053236111904186291,Albion,2.0,51.524394,-0.076356,London,"2-4 Boundary St, London E2 7DD, United Kingdom",L222,Cafe
112230853245473205766,Hackney Bureau,,51.534586,-0.057564,London,"3 Mare St, London E8 4RP, United Kingdom",L281,Bar
111749413178047264375,Sandy's,,51.514855,-0.161062,London,"14 Seymour Pl, London W1H 7NF, United Kingdom",L175,Restaurant
112558759997689575992,Banksy Street Art,,51.517128,-0.135226,London,"London, United Kingdom",L197,Outdoors
101499021023783411920,The Palm Beach Casino,,51.508544,-0.14395,London,"30 Berkeley St, London W1J 8EH, United Kingdom",L158,Bar
107124058889823717021,RSPCA,,51.540344,-0.117187,London,"285 Caledonian Rd, London N1 1EF, United Kingdom",L294,Retail
115697660635068477435,Gustoso Ristorante & Enoteca,2.0,51.493687,-0.138569,London,"35 Willow Pl, London SW1P 1JH, United Kingdom",L101,Restaurant
102093506680419285154,Saint Christopher's Inn- Oasis,,51.504614,-0.090106,London,"59-61 Borough High St, London SE1 1NE, United Kingdom",L145,Accommodation
108791412020814228619,SEO Experts London,,51.52147,-0.121708,London,"27 Old Gloucester St, London WC1N 3AX, United Kingdom",L217,Service
104756480264483555494,Shisa Cafe,,51.551499,-0.192136,London,"309 W End Ln, London NW6 1RD, United Kingdom",L323,Cafe
105240852640870814269,Crestfield Hotel,,51.529758,-0.122459,London,"2-4 Crestfield St, London WC1H 8AT, United Kingdom",L255,Accommodation
105469310320110600347,Biolab Medical Unit,,51.521077,-0.144292,London,"9 Weymouth St, London W1W 6DB, United Kingdom",L215,Health
111027273741372919891,Lillywhites,,51.509479,-0.134207,London,"24-36 Regent St, London SW1Y 4QF, United Kingdom",L159,Retail
100458653864530266504,Museum of London,,51.517618,-0.096778,London,"150 London Wall, London EC2Y 5HN, United Kingdom",L201,Cultural
114502187271388702106,Pied Nus,,51.518343,-0.153231,London,"19 Blandford St, London W1U 3DH, United Kingdom",L195,Restaurant
104922150166551256809,Premier Inn London City (Old Street) Hotel,,51.527492,-0.087489,London,"Corsham St, London N1 6DR, United Kingdom",L240,Accommodation
117959482261794068973,Avalon School of English,,51.515213,-0.129447,London,"8 Denmark St, London WC2H 8LS, United Kingdom",L197,Education
107571803129849367372,Card Factory,,51.494506,-0.099973,London,"Unit 318, Elephant & Castle Shopping Centre, Southwark, London SE1 6TE, United Kingdom",L106,Retail
101383768312797562161,Salsa!,2.0,51.513965,-0.129352,London,"96 Charing Cross Rd, London WC2H 0JG, United Kingdom",L178,Bar
114918123391115766026,Hadleigh Hotel,,51.515426,-0.160903,London,"24 Upper Berkeley St, London W1H 7QH, United Kingdom",L194,Accommodation
114841311270317956154,"Pizza Hut 103 Queensway, London",1.0,51.512804,-0.187764,London,"103 Queensway, London W2 4SJ, United Kingdom",L172,Restaurant
104935288005715508142,A&S Jewellery Manufacturing Limited,,51.519264,-0.10795,London,"23 Hatton Garden, London EC1N 8BQ, United Kingdom",L200,Retail
108414364314378210517,Clarence House,,51.50379,-0.138338,London,"London SW1A 1BA, United Kingdom",L139,Cultural
109851311136848213616,Tavistock Hotel,,51.52437,-0.128146,London,"Tavistock Square, London WC1H 9EU, United Kingdom",L216,Accommodation
109642430855766358529,City Pharmacy,,51.504931,-0.089681,London,"39-41 Borough High Street, London SE1 1LZ, United Kingdom",L145,Health
115855109149732479791,"Ichi Sushi & Sashimi Restaurant, London",2.0,51.500889,-0.116794,London,"Park Plaza Westminster Bridge Hotel, 200 Westminster Bridge Rd, London SE1 7UT, United Kingdom",L142,Restaurant
109639964309265723173,Curry King,,51.480484,-0.198847,London,"453 N End Rd, London SW6 1NZ, United Kingdom",L38,Restaurant
102217014498507363248,Motoden,,51.529558,-0.077719,London,"41-49 Kingsland Rd, London E2 8AG, United Kingdom",L260,Retail
107875886319646255401,Cucina Creativa,,51.506414,-0.127023,London,"43 Whitehall, London SW1A 2BX, United Kingdom",L160,Restaurant
102021063683585380412,Wesc Store,,51.513123,-0.138937,London,"43 Carnaby St, London W1F 7EA, United Kingdom",L177,Retail
113709990781815037554,Alexander's,,51.521416,-0.084702,London,"9 Christopher St, London, EC2A 2BS, United Kingdom",L221,Restaurant
102178182412849487297,Pizza 2 Go,,51.500765,-0.091617,London,"15 Tabard St, London SE1 4LA, United Kingdom",L145,Cafe
114558945725997719895,Oranos Afghan restaurant,,51.536387,-0.191699,London,"45 Kilburn High Rd, London NW6 5SB, United Kingdom",L266,Restaurant
107590774476436924538,SEOcycle UK,,51.521224,-0.039401,London,"Anson House, Shandy St, London, UK E1 4SR, United Kingdom",L226,Service
105944686851366663864,Prince Of Wales Road Group Practice,,51.546068,-0.14765,London,"87-89 Prince of Wales Rd, London NW5 3NT, United Kingdom",L309,Health
108839929142327512666,Greedy Buddha,2.0,51.471855,-0.191548,London,"144 Wandsworth Bridge Rd, London SW6 2UH, United Kingdom",L0,Restaurant
118098232588393360342,Temenos (UK) Ltd,,51.512434,-0.079013,London,"71 Fenchurch St, London EC3M 4TD, United Kingdom",L184,Other
114696800358452926585,White Swan & Cuckoo,,51.504897,-0.057406,London,"97 Wapping Ln, London, Wapping, E1W 2RW, United Kingdom",L148,Bar
117284337988036378168,Bershka,,51.51537,-0.140394,London,"221-223 Oxford St, London W1D 2LJ, United Kingdom",L196,Retail
105440609903589831496,Bloomsbury Cars,,51.517956,-0.127261,London,"Great Russell St, London WC1B 3PH, United Kingdom",L198,Service
103361532127451448528,AG Avvocati Gatto,,51.517233,-0.111985,London,"25 Southampton Buildings, London WC2A 1AL, United Kingdom",L199,Other
109878403560860168331,Asprey London,,51.510055,-0.142318,London,"167 New Bond St, London W1S 4AY, United Kingdom",L158,Retail
106293201141473006006,The Best Gents Hair Salon,,51.523753,-0.093252,London,"130A Whitecross St, The City, London EC1Y 8PU, United Kingdom",L220,Bar
101920914660151456748,Jap & German Motorcycles,,51.499514,-0.075078,London,"102 Druid St, London, Southwark SE1 2HQ, United Kingdom",L127,Retail
112470418308824540594,La Porchetta Pizzeria,,51.539826,-0.102664,London,"141-142 Upper St, London N1 1QY, United Kingdom",L295,Restaurant
112542834312031302733,Wild Honey,3.0,51.512474,-0.143219,London,"12 St George St, London W1S 2FB, United Kingdom",L177,Restaurant
106011017980932647429,The Groucho Club,,51.513059,-0.131993,London,"45 Dean St, London W1D 4PZ, United Kingdom",L178,Bar
103801629033773723681,Soho Theatre Bar,,51.514406,-0.132947,London,"21 Dean St, London W1D 3NE, United Kingdom",L178,Bar
115207641388162495803,Hobbs Barbers,,51.505486,-0.090289,London,"Borough Market, 6 Bedale St, London SE1 9AL, United Kingdom",L145,Bar
117326270474379046067,Russell&Bromley Ltd,3.0,51.511283,-0.143274,London,"24-25 New Bond St, London W1S 2PS, United Kingdom",L177,Retail
104256678913778333899,Koffmann's,,51.501953,-0.156401,London,"The Berkeley, Wilton Pl, London SW1X 7RL, United Kingdom",L137,Restaurant
116039562281505558172,Eagle Transport,,51.524714,-0.195762,London,"57 Edbrooke Rd, London W9 2DE, United Kingdom",L209,Other
112568197190829141595,Dorothy Perkins,2.0,51.518383,-0.112115,London,"8-13 High Holborn, London WC1V 6DR, United Kingdom",L199,Retail
108404748372291022831,University of London,,51.522938,-0.130821,London,"Senate House, Malet St, London WC1E 7HU, United Kingdom",L216,Education
116426655375540195037,Byron Proper Hamburgers,,51.512038,-0.120655,London,"33-35 Wellington St, London WC2E 7BN, United Kingdom",L179,Restaurant
101458467669577168804,Norfolk Crescent,,51.516274,-0.166769,London,"London, United Kingdom",L193,Outdoors
114981038568928078704,Argos,2.0,51.517074,-0.165434,London,"150 Edgeware Rd, London W2 2DS, United Kingdom",L193,Retail
112688989685329192929,Twinings Strand Shop Museum,,51.513186,-0.113165,London,"216 Strand, London WC2R 1AP, United Kingdom",L180,Cafe
104482624114479900062,Sarchnar Restaurant,,51.522959,-0.174532,London,"397 Edgware Rd, London W2 1BT, United Kingdom",L211,Restaurant
115710664258194726373,Foundation Bar,2.0,51.513103,-0.125061,London,"5 Langley St, London WC2H 9JA, United Kingdom",L179,Bar
101142325049540052552,Eclipse,,51.540254,-0.143558,London,"204 Camden High St, London NW1 8QR, United Kingdom",L291,Retail
108400906682326336076,Harley Street Dental Centre,,51.518852,-0.146778,London,"46 Harley St, London W1G 9PT, United Kingdom",L195,Health
103121000207455334960,Hamptons International,,51.510553,-0.152613,London,"32 Grosvenor Square, London W1K 2HJ, United Kingdom",L176,Other
107671786667443966264,Bombay Brasserie,3.0,51.493933,-0.182738,London,"Courtfield Rd, London SW7 4QH, United Kingdom",L96,Restaurant
109466410053321620562,Cask Pub & Kitchen,,51.491131,-0.137382,London,"6 Charlwood St, London SW1V 2EE, United Kingdom",L101,Bar
106940429099316762275,The Prince of Wales Feathers,,51.524269,-0.13854,London,"8 Warren St, London W1T 5LD, United Kingdom",L215,Bar
115920412988443471443,The Rajdoot,,51.520598,-0.153469,London,"49 Paddington St, London W1U 4HW, United Kingdom",L214,Restaurant
106854650081769128504,Gavin Walsh,,51.512176,-0.122647,London,"Clare Market, The Piazza, London WC2E 8BE, United Kingdom",L179,Other
114348814028924124090,The Peanut Vendor,,51.550787,-0.086319,London,"133 Newington Green Rd, London, Islington N1 4RA, United Kingdom",L335,Retail
102183520743161359014,Hussein Chalayan,,51.523626,-0.08319,London,"109-123 Clifton St, London EC2A 4LD, United Kingdom",L221,Retail
110764199826389237094,Fieldgate Street Great Synagogue,,51.517111,-0.065481,London,"Poplar, Greater London E11, United Kingdom",L204,Cultural
110163024471921806407,Mildreds,2.0,51.512979,-0.136449,London,"45 Lexington St, London W1F 9AN, United Kingdom",L178,Restaurant
116716829469505013499,Highbury Arts Club,,51.556156,-0.098233,London,"73 Highbury Park, London N5 1UA, United Kingdom",L353,Cafe
101608871909287645457,Devonshire Square Dental Studio,,51.516768,-0.079533,London,"15 Devonshire Square, London EC2M 4YW, United Kingdom",L203,Health
109523391596059209568,London Beatles Store,,51.523638,-0.158392,London,"231-233 Baker St, London NW1 6XE, United Kingdom",L213,Outdoors
108620465834958656160,Lazio,,51.512376,-0.079666,London,"109 Fenchurch St, The City, London EC3M 5JS, United Kingdom",L184,Cafe
109577309902899035646,Suffolk Meats,,51.500727,-0.098447,London,"156 Great Suffolk St, Southwark, London, SE1 1PE, United Kingdom",L144,Retail
112900540497134328652,Novello Theatre,,51.512326,-0.119061,London,"Aldwych, London WC2B 4LD, United Kingdom",L180,Cultural
104074078403939901670,Sainsbury's Local,2.0,51.526787,-0.055609,London,"291 Cambridge Heath Rd, Poplar, London E2 0EL, United Kingdom",L244,Wholesale
100603121442282317694,Outlet Property Services,,51.513415,-0.130978,London,"32 Old Compton St, London W1D 4TP, United Kingdom",L178,Other
112176861896863636976,The Pineapple,,51.552966,-0.139627,London,"51 Leverton St, London NW5 2NX, United Kingdom",L329,Bar
112787050358257580742,Paradise Indian Restaurant,,51.492015,-0.139994,London,"5 Denbigh St, Victoria, London SW1V 2HF, United Kingdom",L101,Restaurant
106534323713966952181,The White Hart,,51.50481,-0.110591,London,"29 Cornwall Rd, London SE1 8TJ, United Kingdom",L142,Bar
106317204467488296531,Ravel's Bistro,,51.553192,-0.158563,London,"4 Fleet Rd, Belsize Park, London NW3 2QS, United Kingdom",L327,Bar
111218245240446880637,CitylinkDirect Minicabs Ltd,,51.535859,-0.077078,London,"273 Kingsland Rd, London E2 8AS, United Kingdom",L279,Service
107000979153496831675,Joe Shotbolt Physiotherapy,,51.531856,-0.105236,London,"Fitness First, 373 City Rd, Greater London EC1V 2PY, United Kingdom",L257,Service
107367434269397440968,Eat Tokyo (Notting Hill Gate),,51.508065,-0.19769,London,"18 Hillgate St, London W8 7SR, United Kingdom",L152,Restaurant
107174608241780295329,Marks and Spencer,2.0,51.511931,-0.084822,London,"168 Fenchurch St, London EC3M 6DE, United Kingdom",L183,Retail
100838012716579945815,The Queens Arms,,51.49927,-0.180886,London,"London SW7 5QL, United Kingdom",L116,Bar
109255071763162415922,R R Donnelley Financial,,51.516948,-0.088114,London,"25 Copthall Ave, London EC2R 7DR, United Kingdom",L202,Other
116065774075398110018,Jimac Cars,,51.556575,-0.055814,London,"205 Lower Clapton Rd, London E5 8EG, United Kingdom",L358,Service
117199802935154063062,Whittard of Chelsea Regent Street,2.0,51.509697,-0.136213,London,"65-67 Regent St, London W1B 4DZ, United Kingdom",L159,Cafe
102139794161440480775,Starbucks Coffee Victoria Street 27 - London,2.0,51.498205,-0.132696,London,"27 Victoria St, London SW1H 0EX, United Kingdom",L121,Cafe
116783414758594994854,The Bedroom Bar,,51.526116,-0.079496,London,"62-68 Rivington St, London EC2A 3AY, United Kingdom",L241,Bar
113035812313103893916,Riding House Café,3.0,51.518354,-0.140851,London,"43-51 Great Titchfield St, London W1W 7PQ, United Kingdom",L196,Restaurant
100803965510901826884,The Merchant of Bishopsgate Freehouse & Kitchen,,51.517253,-0.082826,London,"Lower Concourse, Liverpool Street Station, London EC2M 7PY, United Kingdom",L203,Restaurant
101509047358697027596,Hackney Downs,,51.553769,-0.062443,London,"Downs Park Rd, London E5 8NP, United Kingdom",L357,Outdoors
105723400851734845866,Turks Head,,51.504208,-0.061292,London,"1 Green Bank, London E1W 2PA, United Kingdom",L148,Cafe
109190828262574945869,Ask Italian,,51.523616,-0.137616,London,"48 Grafton Way, London W1T 5DZ, United Kingdom",L215,Restaurant
117829919814109288299,Royal Embassy of Saudi Arabia,,51.507201,-0.14785,London,"30-32 Charles St, London W1J 5DZ, United Kingdom",L157,Other
112822631412861604719,LA fitness Piccadilly,,51.508249,-0.133267,London,"Rex House, 4-12 Regent Street, London SW1Y 4PE, United Kingdom",L159,Service
104926010675822969343,La Tasca,2.0,51.518226,-0.084675,London,"15-17 Eldon St, London EC2M 7LA, United Kingdom",L202,Restaurant
103144588757055013836,Dim T,,51.555225,-0.17847,London,"3 Heath St, London NW3 6TP, United Kingdom",L344,Restaurant
106386183804632420864,Hennessy's,,51.513296,-0.07655,London,"36 Jewry St, London EC3N 2ET, United Kingdom",L184,Bar
100083801491057688978,Nautilus,,51.554018,-0.196508,London,"27-29 Fortune Green Rd, London NW6 1DU, United Kingdom",L342,Restaurant
108043224490533809078,TripSpace Projects,,51.536683,-0.075858,London,"Arch 339- 340, Acton Mews, London E8 4EA, United Kingdom",L279,Restaurant
117594306656270427640,Flashback Records,,51.53778,-0.099842,London,"50 Essex Rd, London N1 8LR, United Kingdom",L277,Retail
103152538778254615496,Pickles,,51.500996,-0.130912,London,"6 Old Queen St, London SW1H 9HP, United Kingdom",L140,Cafe
101520884214202740136,Bikeworks CIC,,51.524075,-0.054752,London,"138-140 Cambridge Heath Rd, London E1 5QJ, United Kingdom",L225,Retail
114929587891599364365,Roman Catholic Archdiocese Of Southwark,,51.498061,-0.108739,London,"London SE1 6HX, United Kingdom",L124,Cultural
103334443702741374947,Hazara Restaurants,3.0,51.549425,-0.171581,London,"44 Belsize Ln, London NW3 5AR, United Kingdom",L326,Restaurant
107365831274187650283,The Islamic Cultural Centre and The London Central Mosque,,51.528892,-0.164703,London,"Regents Lodge, 146 Park Rd, London NW8 7RG, United Kingdom",L231,Cultural
111808827856378352341,Oscars Den,,51.540687,-0.18881,London,"127-129 Abbey Rd, London NW6 4SL, United Kingdom",L286,Retail
117887987292023937748,Cafe Grill,,51.53568,-0.139452,London,"40 Camden High St, Camden, London NW1 0JH, United Kingdom",L272,Cafe
105949907983362787712,Kanaloa,,51.515317,-0.106514,London,"18 Shoe Ln, London, EC4A 3BQ, United Kingdom",L200,Bar
115929118350234397501,SWD Advertising,,51.495775,-0.149199,London,"9 Chester Square Mews, London SW1W 9DS, United Kingdom",L100,Service
102349838319219671589,Tortilla,,51.516403,-0.139959,London,"6 Market Pl, London W1W 8AH, United Kingdom",L196,Restaurant
112224782891026374183,The Lord Moon of The Mall,1.0,51.506439,-0.127358,London,"16-18 Whitehall, London SW1A 2DY, United Kingdom",L160,Bar
106045193349423792241,funkybuddha,,51.508428,-0.143364,London,"15 Berkeley St, London W1J 8DY, United Kingdom",L158,Bar
102893309698842608013,Rose Court Hotel,,51.515299,-0.160047,London,"35 Great Cumberland Pl, London W1H 7DS, United Kingdom",L194,Accommodation
117219445157381316419,Starbucks Coffee Moorgate - London,2.0,51.51611,-0.08963,London,"17 Moorgate, London EC2R 6PH, United Kingdom",L202,Cafe
102452993668268496437,Double Shot Coffee Co,,51.512211,-0.120117,London,"38A Tavistock St, London WC2E 7PB, United Kingdom",L179,Cafe
100756650144044455498,Lero Properties,,51.51162,-0.183251,London,"24 Leinster Terrace, London W2 3ET, United Kingdom",L172,Other
104172080521389703664,Mexican Express,,51.526347,-0.087746,London,"123 City Rd, London EC1V 1JB, United Kingdom",L240,Restaurant
100758556239036327600,The Lukin,,51.522056,-0.139603,London,"4 Conway Mews, London W1T 6BB, United Kingdom",L215,Bar
100312736567350959091,All Bar One Kingsway,,51.516346,-0.119368,London,"58 Kingsway, London WC2B 6DX, United Kingdom",L198,Bar
106006771897819201762,Starbucks,2.0,51.473746,-0.191757,London,"96-98 Wandsworth Bridge Rd, London, ENG SW6 2TD, United Kingdom",L19,Cafe
111646751422223626044,Chop Chop Noodle Bar,,51.525199,-0.13904,London,"1B Euston Rd, London NW1 2SA, United Kingdom",L234,Restaurant
115717854018829748056,Raven Row,,51.518163,-0.076764,London,"56 Artillery Ln, London E1 7LS, United Kingdom",L203,Cultural
110915139070130307492,The George,,51.513088,-0.112993,London,"213 Strand, London WC2R 1AP, United Kingdom",L180,Bar
117970069801409435581,Saint James Square,,51.507086,-0.135269,London,"London, United Kingdom",L159,Outdoors
109770121264874641098,LHT Urban Bar,,51.519121,-0.059024,London,"176 Whitechapel Rd, London E1 1BJ, United Kingdom",L205,Bar
100975209167242137420,Tyre Place,,51.492587,-0.062012,London,"10 Bombay St, Greater London SE16 3UY, United Kingdom",L110,Other
109190407672357094031,The Sampler,,51.49499,-0.1742,London,"35 Thurloe Place Mews, London SW7 2HP, United Kingdom",L97,Bar
117076715700981839989,Holland & Barrett,,51.544558,-0.175292,London,"14 Northways Parade, Belsize Park, London NW3 5EN, United Kingdom",L306,Cafe
113479741784623513894,Kipferl Cafe & Kitchen,2.0,51.535218,-0.103447,London,"20 Camden Passage, London N1 8ED, United Kingdom",L276,Cafe
100513324550329091444,St. James's Park London Underground Station,,51.49937,-0.133678,London,"55 Petty France, London SW1H 0BD, United Kingdom",L121,Other
102594156927888827353,Arang - Arang Korean Restaurant,,51.511652,-0.136799,London,"9, Golden Square, London W1F 9HZ, United Kingdom",L178,Restaurant
118001379265111921941,Park Village,,51.535991,-0.146556,London,"1 Park Village East, London NW1 7PX, United Kingdom",L271,Other
111348386435955447531,Palm Court Restaurant,,51.517888,-0.143999,London,"1c Portland Pl, Regent street, London W1B 1JA, United Kingdom",L196,Restaurant
106401730417199944836,Mogul Palace,,51.545377,-0.035636,London,"247 Wick Rd, London E9 5DG, United Kingdom",L322,Restaurant
112865198392397872771,Andy's Hairdressers,,51.541764,-0.180343,London,"1 Fairhazel Gardens, London NW6 3QE, United Kingdom",L287,Bar
113595081304052876181,The Feathers,2.0,51.499295,-0.133134,London,"18-20 Broadway, London SW1H 0BH, United Kingdom",L121,Bar
110574549534569101578,Pest Control Holborn,,51.521949,-0.108964,London,"Clerkenwell Rd, Holborn, Greater London EC1R 5BX, United Kingdom",L219,Service
104504892726360174611,Angel In The Fields,,51.518146,-0.151381,London,"37 Thayer St, London W1U 2QY, United Kingdom",L195,Bar
110728808965815166756,Real Taste,,51.521555,-0.047623,London,"212 Mile End Rd, London E1 4LJ, United Kingdom",L225,Restaurant
111886664307587975768,LSE Grosvenor House Studios,,51.514446,-0.121474,London,"141-143 Drury Ln, London WC2B 5TB, United Kingdom",L179,Other
106508575219749061364,Tapeo,,51.550223,-0.164771,London,"177 Haverstock Hill, London NW3 4QS, United Kingdom",L326,Restaurant
100289259555608117794,Rack and Tenter,,51.518951,-0.0895,London,"45 Moorfields, London EC2Y 9AE, United Kingdom",L202,Bar
111416372732547883722,Noodle House,,51.473472,-0.070395,London,"63 Peckham High St, London SE15 5DP, United Kingdom",L33,Retail
116727680655978432170,Zizzi,2.0,51.497238,-0.140573,London,"Unit 15, Cardinal Place Shopping Centre, Cardinal Walk, London SW1E 5JE, United Kingdom",L120,Restaurant
117938622544451062445,City Of London Distillery Ltd,,51.51394,-0.104982,London,"22-24 Bride Ln, London EC4Y 8DT, United Kingdom",L181,Other
100100116911972771320,The Samuel Pepys Bar & Restaurant,2.0,51.510418,-0.096056,London,"Stew Lane, Upper Thames St, London EC4V 3PT, United Kingdom",L182,Bar
116139631904617016426,Bridewell Theatre,,51.51334,-0.105142,London,"14 Bride Ln, London EC4Y 8EQ, United Kingdom",L181,Cultural
100604697129153429383,The Anglesea Arms,,51.490115,-0.17679,London,"15 Selwood Terrace, South Kensington, London SW7 3QG, United Kingdom",L78,Bar
108737314287130772236,Circa 48,,51.549318,-0.129989,London,"17 Brecknock Rd, London N7 0BL, United Kingdom",L330,Other
104481299029575710350,The Harley Street Nutrition Clinic,,51.517376,-0.146081,London,"10 Harley St, London W1G 9PF, United Kingdom",L195,Other
103729157678952874488,Airways Hotel,,51.490843,-0.144098,London,"Victoria, London SW1V 4DG, United Kingdom",L82,Accommodation
104029870577715956554,Eat Tokyo,,51.513002,-0.130707,London,"27 Romilly St, London, UK W1D 5AL, United Kingdom",L178,Restaurant
100680270021633220000,The Barnsbury,2.0,51.539183,-0.106895,London,"209 Liverpool Rd, London N1 1LX, United Kingdom",L295,Bar
111304968718096806122,Barbican lake terrace,,51.51956,-0.093883,London,"City of London, London EC2Y 8BB, United Kingdom",L201,Outdoors
110377280191300491713,Eat,2.0,51.514452,-0.080153,London,"Exchequer Court, 33 St Mary Axe, London EC3A 8AA, United Kingdom",L184,Restaurant
103289031518493679836,Leon,,51.50992,-0.122326,London,"73-76 Strand, London WC2R 0DE, United Kingdom",L160,Restaurant
103093101905366404934,London School of Photography,,51.5161,-0.13352,London,"77 Oxford St, London, United Kingdom",L197,Other
116028672404276794719,Bayswater Dental Surgery,,51.513635,-0.18793,London,"129 Queensway, London W2 4SJ, United Kingdom",L172,Health
115226620817892233654,Duke Of Wellington,,51.519333,-0.161553,London,"94A Crawford St, London W1H 2HQ, United Kingdom",L194,Bar
114886476756725562131,Greyhound,2.0,51.501106,-0.1895,London,"1 Kensington Square, London W8 5EP, United Kingdom",L134,Bar
107425841475303908171,Mentone Hotel,,51.526189,-0.126761,London,"54-56 Cartwright Gardens, London WC1H 9EL, United Kingdom",L236,Accommodation
104680533908022703111,H M Passport Office,,51.493385,-0.144013,London,"89 Eccleston Square, London SW1V 1PN, United Kingdom",L101,Other
110960108275521686892,Xtrim Salon,,51.529205,-0.046313,London,"148 Roman Rd, London E2 0RY, United Kingdom",L245,Service
108132246414694931242,Inanch London,,51.522564,-0.143678,London,"220 Great Portland St, London, Fitzrovia, London W1W 5QP, United Kingdom",L215,Service
109749722647436701595,Andreas Gents Hairdressers,,51.493089,-0.146478,London,"123-151 Buckingham Palace Rd, Victoria, London SW1W 9SH, United Kingdom",L100,Bar
107182740543343717184,Mulberry Street New York Pizza,,51.515378,-0.193349,London,"47 Moscow Rd, London W2 4AH, United Kingdom",L190,Restaurant
114665679166261251010,Chutneys,,51.526844,-0.137705,London,"124 Drummond St, London NW1 2PA, United Kingdom",L234,Restaurant
